k6_support,k7_support,shared_shells,shared_shell_types,shared_distinct_shell_count,distinct_union_shells,distinct_union_shell_count,dropped_k6_shell,added_k7_shell,replacement_type,replacement_shape,mode_1,mode_1_shell,mode_1_type,mode_2,mode_2_shell,mode_2_type
66 116 178,66 116 186,66 116,B C,2,66 116 178 186,4,178,186,C->A,clean_distinct,-8 -6 -4,116,C,-4 1 7,66,B
66 130 170,66 130 222,66 130,B C,2,66 130 170 222,4,170,222,C->A,clean_distinct,-11 -3 0,130,C,-1 8 -1,66,B
66 136 170,66 136 234,66 136,B C,2,66 136 170 234,4,170,234,C->A,clean_distinct,-10 -6 0,136,C,-1 -1 -8,66,B
66 164 226,66 164 234,66 164,B C,2,66 164 226 234,4,226,234,C->A,clean_distinct,-10 -8 0,164,C,-1 1 -8,66,B
66 170 250,66 170 222,66 170,B C,2,66 170 222 250,4,250,222,C->A,clean_distinct,-9 -8 -5,170,C,-4 1 7,66,B
66 90 160,66 90 152,66 90,B C,2,66 90 152 160,4,160,152,C->A,clean_distinct,-8 -5 -1,90,C,-4 5 5,66,B
66 90 178,66 90 134,66 90,B C,2,66 90 134 178,4,178,134,C->A,clean_distinct,-8 -5 -1,90,C,-5 5 4,66,B
67 101 130,67 101 206,67 101,B C,2,67 101 130 206,4,130,206,C->A,clean_distinct,-7 -6 -4,101,C,-7 3 3,67,B
67 101 178,67 101 158,67 101,B C,2,67 101 158 178,4,178,158,C->A,clean_distinct,-9 -4 -2,101,C,-3 7 -3,67,B
67 113 202,67 113 158,67 113,B C,2,67 113 158 202,4,202,158,C->A,clean_distinct,-9 -4 -4,113,C,-3 -3 7,67,B
67 125 178,67 125 206,67 125,B C,2,67 125 178 206,4,178,206,C->A,clean_distinct,-10 -4 -3,125,C,-3 7 3,67,B
67 125 202,67 125 182,67 125,B C,2,67 125 182 202,4,202,182,C->A,clean_distinct,-10 -5 0,125,C,-3 7 -3,67,B
67 125 250,67 125 134,67 125,B C,2,67 125 134 250,4,250,134,C->A,clean_distinct,-8 -6 -5,125,C,-3 3 7,67,B
67 137 250,67 137 158,67 137,B C,2,67 137 158 250,4,250,158,C->A,clean_distinct,-8 -8 -3,137,C,-7 3 3,67,B
67 145 170,67 145 254,67 145,B C,2,67 145 170 254,4,170,254,C->A,clean_distinct,-10 -6 -3,145,C,-3 7 3,67,B
67 149 178,67 149 254,67 149,B C,2,67 149 178 254,4,178,254,C->A,clean_distinct,-12 -2 -1,149,C,-3 7 3,67,B
67 149 250,67 149 182,67 149,B C,2,67 149 182 250,4,250,182,C->A,clean_distinct,-9 -8 -2,149,C,-3 3 -7,67,B
67 173 226,67 173 254,67 173,B C,2,67 173 226 254,4,226,254,C->A,clean_distinct,-12 -5 -2,173,C,-3 3 7,67,B
67 185 250,67 185 254,67 185,B C,2,67 185 250 254,4,250,254,C->A,clean_distinct,-10 -7 -6,185,C,-3 7 -3,67,B
67 89 130,67 89 182,67 89,B C,2,67 89 130 182,4,130,182,C->A,clean_distinct,-8 -4 -3,89,C,-3 7 3,67,B
67 89 178,67 89 134,67 89,B C,2,67 89 134 178,4,178,134,C->A,clean_distinct,-8 -5 0,89,C,-3 7 -3,67,B
68 108 136,68 108 216,68 108,C B,2,68 108 136 216,4,136,216,C->A,clean_distinct,-10 -2 -2,108,B,-4 4 6,68,C
68 110 170,68 110 186,68 110,C B,2,68 110 170 186,4,170,186,C->A,clean_distinct,-10 -3 -1,110,B,-2 8 0,68,C
68 118 178,68 118 194,68 118,C B,2,68 118 178 194,4,178,194,C->A,clean_distinct,-10 -3 -3,118,B,-2 0 8,68,C
68 118 226,68 118 146,68 118,C B,2,68 118 146 226,4,226,146,C->A,clean_distinct,-9 -6 -1,118,B,0 -2 -8,68,C
68 138 178,68 138 234,68 138,C B,2,68 138 178 234,4,178,234,C->A,clean_distinct,-11 -4 -1,138,B,-2 0 8,68,C
68 138 226,68 138 186,68 138,C B,2,68 138 186 226,4,226,186,C->A,clean_distinct,-11 -4 -1,138,B,-2 8 0,68,C
68 154 226,68 154 218,68 154,C B,2,68 154 218 226,4,226,218,C->A,clean_distinct,-12 -3 -1,154,B,0 -2 8,68,C
68 154 250,68 154 194,68 154,C B,2,68 154 194 250,4,250,194,C->A,clean_distinct,-12 -3 -1,154,B,0 -2 -8,68,C
68 174 250,68 174 234,68 174,C B,2,68 174 234 250,4,250,234,C->A,clean_distinct,-13 -2 -1,174,B,0 -2 8,68,C
68 70 130,68 70 146,68 70,C B,2,68 70 130 146,4,130,146,C->A,clean_distinct,-6 -5 -3,70,B,-6 4 4,68,C
68 76 136,68 76 152,68 76,C B,2,68 76 136 152,4,136,152,C->A,clean_distinct,-8 -2 0,68,C,-2 6 -6,76,B
68 84 136,68 84 168,68 84,C B,2,68 84 136 168,4,136,168,C->A,clean_distinct,-8 -4 -2,84,B,0 -2 8,68,C
69 109 170,69 109 186,69 109,B C,2,69 109 170 186,4,170,186,C->A,clean_distinct,-10 -3 0,109,C,-2 8 -1,69,B
69 113 130,69 113 234,69 113,B C,2,69 113 130 234,4,130,234,C->A,clean_distinct,-9 -4 -4,113,C,-2 4 7,69,B
69 113 148,69 113 216,69 113,B C,2,69 113 148 216,4,148,216,C->A,clean_distinct,-8 -7 0,113,C,-4 7 -2,69,B
69 113 170,69 113 194,69 113,B C,2,69 113 170 194,4,170,194,C->A,clean_distinct,-10 -3 -2,113,C,-2 4 7,69,B
69 113 178,69 113 186,69 113,B C,2,69 113 178 186,4,178,186,C->A,clean_distinct,-10 -3 -2,113,C,-2 8 -1,69,B
69 113 212,69 113 152,69 113,B C,2,69 113 152 212,4,212,152,C->A,clean_distinct,-10 -3 -2,113,C,-4 7 2,69,B
69 117 178,69 117 194,69 117,B C,2,69 117 178 194,4,178,194,C->A,clean_distinct,-10 -4 -1,117,C,-2 7 -4,69,B
69 117 226,69 117 146,69 117,B C,2,69 117 146 226,4,226,146,C->A,clean_distinct,-10 -4 -1,117,C,-1 8 -2,69,B
69 125 164,69 125 224,69 125,B C,2,69 125 164 224,4,164,224,C->A,clean_distinct,-11 -2 0,125,C,-1 -2 -8,69,B
69 125 202,69 125 186,69 125,B C,2,69 125 186 202,4,202,186,C->A,clean_distinct,-10 -4 -3,125,C,-2 7 -4,69,B
69 137 164,69 137 248,69 137,B C,2,69 137 164 248,4,164,248,C->A,clean_distinct,-11 -4 0,137,C,-1 8 -2,69,B
69 137 178,69 137 234,69 137,B C,2,69 137 178 234,4,178,234,C->A,clean_distinct,-10 -6 -1,137,C,-1 -2 8,69,B
69 137 226,69 137 186,69 137,B C,2,69 137 186 226,4,226,186,C->A,clean_distinct,-11 -4 0,137,C,-2 8 -1,69,B
69 137 244,69 137 168,69 137,B C,2,69 137 168 244,4,244,168,C->A,clean_distinct,-11 -4 0,137,C,-1 -2 -8,69,B
69 145 180,69 145 248,69 145,B C,2,69 145 180 248,4,180,248,C->A,clean_distinct,-12 -1 0,145,C,-2 7 -4,69,B
69 149 202,69 149 234,69 149,B C,2,69 149 202 234,4,202,234,C->A,clean_distinct,-12 -2 -1,149,C,-1 -2 8,69,B
69 149 250,69 149 186,69 149,B C,2,69 149 186 250,4,250,186,C->A,clean_distinct,-12 -2 -1,149,C,-1 2 -8,69,B
69 153 250,69 153 194,69 153,B C,2,69 153 194 250,4,250,194,C->A,clean_distinct,-11 -4 -4,153,C,-2 1 8,69,B
69 173 250,69 173 234,69 173,B C,2,69 173 234 250,4,250,234,C->A,clean_distinct,-11 -6 -4,173,C,-4 2 7,69,B
69 89 164,69 89 152,69 89,B C,2,69 89 152 164,4,164,152,C->A,clean_distinct,-9 -2 -2,89,C,-1 -2 8,69,B
69 97 164,69 97 168,69 97,B C,2,69 97 164 168,4,164,168,C->A,clean_distinct,-9 -4 0,97,C,-1 2 -8,69,B
70 106 170,70 106 182,70 106,B C,2,70 106 170 182,4,170,182,C->A,clean_distinct,-9 -5 0,106,C,-3 6 -5,70,B
70 136 178,70 136 234,70 136,B C,2,70 136 178 234,4,178,234,C->A,clean_distinct,-10 -6 0,136,C,-5 6 -3,70,B
70 170 232,70 170 248,70 170,B C,2,70 170 232 248,4,232,248,C->A,clean_distinct,-9 -8 -5,170,C,-3 6 -5,70,B
70 82 170,70 82 134,70 82,B C,2,70 82 134 170,4,170,134,C->A,clean_distinct,-8 -3 -3,82,C,-3 5 6,70,B
70 90 170,70 90 150,70 90,B C,2,70 90 150 170,4,170,150,C->A,clean_distinct,-8 -5 -1,90,C,-3 5 -6,70,B
73 105 170,73 105 186,73 105,C B,2,73 105 170 186,4,170,186,C->A,clean_distinct,-10 -2 -1,105,B,-1 6 -6,73,C
73 107 226,73 107 134,73 107,C B,2,73 107 134 226,4,226,134,C->A,clean_distinct,-9 -5 -1,107,B,-6 6 1,73,C
73 115 170,73 115 206,73 115,C B,2,73 115 170 206,4,170,206,C->A,clean_distinct,-9 -5 -3,115,B,0 -3 8,73,C
73 121 164,73 121 224,73 121,C B,2,73 121 164 224,4,164,224,C->A,clean_distinct,-9 -6 -2,121,B,-1 6 -6,73,C
73 121 170,73 121 218,73 121,C B,2,73 121 170 218,4,170,218,C->A,clean_distinct,-7 -6 -6,121,B,-6 -1 6,73,C
73 129 170,73 129 234,73 129,C B,2,73 129 170 234,4,170,234,C->A,clean_distinct,-8 -8 -1,129,B,-3 0 8,73,C
73 129 180,73 129 224,73 129,C B,2,73 129 180 224,4,180,224,C->A,clean_distinct,-11 -2 -2,129,B,-1 -6 6,73,C
73 131 202,73 131 206,73 131,C B,2,73 131 202 206,4,202,206,C->A,clean_distinct,-11 -3 -1,131,B,-1 6 -6,73,C
73 131 226,73 131 182,73 131,C B,2,73 131 182 226,4,226,182,C->A,clean_distinct,-9 -7 -1,131,B,-6 6 1,73,C
73 131 250,73 131 158,73 131,C B,2,73 131 158 250,4,250,158,C->A,clean_distinct,-11 -3 -1,131,B,-1 -6 6,73,C
73 133 164,73 133 248,73 133,C B,2,73 133 164 248,4,164,248,C->A,clean_distinct,-9 -6 -4,133,B,-3 8 0,73,C
73 133 178,73 133 234,73 133,C B,2,73 133 178 234,4,178,234,C->A,clean_distinct,-9 -6 -4,133,B,-6 6 1,73,C
73 141 180,73 141 248,73 141,C B,2,73 141 180 248,4,180,248,C->A,clean_distinct,-11 -4 -2,141,B,-3 0 8,73,C
73 141 212,73 141 216,73 141,C B,2,73 141 212 216,4,212,216,C->A,clean_distinct,-11 -4 -2,141,B,-3 8 0,73,C
73 155 202,73 155 254,73 155,C B,2,73 155 202 254,4,202,254,C->A,clean_distinct,-9 -7 -5,155,B,-3 0 8,73,C
73 161 244,73 161 224,73 161,C B,2,73 161 224 244,4,244,224,C->A,clean_distinct,-9 -8 -4,161,B,-3 0 8,73,C
73 161 250,73 161 218,73 161,C B,2,73 161 218 250,4,250,218,C->A,clean_distinct,-9 -8 -4,161,B,0 -3 8,73,C
73 179 250,73 179 254,73 179,C B,2,73 179 250 254,4,250,254,C->A,clean_distinct,-13 -3 -1,179,B,-1 6 -6,73,C
73 83 178,73 83 134,73 83,C B,2,73 83 134 178,4,178,134,C->A,clean_distinct,-9 -1 -1,83,B,0 -8 -3,73,C
73 91 170,73 91 158,73 91,C B,2,73 91 158 170,4,170,158,C->A,clean_distinct,-9 -3 -1,91,B,-3 8 0,73,C
73 93 164,73 93 168,73 93,C B,2,73 93 164 168,4,164,168,C->A,clean_distinct,-8 -5 -2,93,B,0 -3 8,73,C
75 101 130,75 101 222,75 101,B C,2,75 101 130 222,4,130,222,C->A,clean_distinct,-7 -6 -4,101,C,-7 1 5,75,B
75 101 170,75 101 182,75 101,B C,2,75 101 170 182,4,170,182,C->A,clean_distinct,-10 -1 0,101,C,-1 7 -5,75,B
75 101 202,75 101 150,75 101,B C,2,75 101 150 202,4,202,150,C->A,clean_distinct,-7 -6 -4,101,C,-5 -1 7,75,B
75 113 170,75 113 206,75 113,B C,2,75 113 170 206,4,170,206,C->A,clean_distinct,-10 -3 -2,113,C,-1 5 -7,75,B
75 113 226,75 113 150,75 113,B C,2,75 113 150 226,4,226,150,C->A,clean_distinct,-10 -3 -2,113,C,-1 5 7,75,B
75 117 130,75 117 254,75 117,B C,2,75 117 130 254,4,130,254,C->A,clean_distinct,-8 -7 -2,117,C,-1 7 -5,75,B
75 117 178,75 117 206,75 117,B C,2,75 117 178 206,4,178,206,C->A,clean_distinct,-8 -7 -2,117,C,-5 7 -1,75,B
75 117 202,75 117 182,75 117,B C,2,75 117 182 202,4,202,182,C->A,clean_distinct,-8 -7 -2,117,C,-5 5 5,75,B
75 117 226,75 117 158,75 117,B C,2,75 117 158 226,4,226,158,C->A,clean_distinct,-10 -4 -1,117,C,-1 5 7,75,B
75 117 250,75 117 134,75 117,B C,2,75 117 134 250,4,250,134,C->A,clean_distinct,-8 -7 -2,117,C,-1 -5 7,75,B
75 125 178,75 125 222,75 125,B C,2,75 125 178 222,4,178,222,C->A,clean_distinct,-10 -4 -3,125,C,-1 5 -7,75,B
75 125 250,75 125 150,75 125,B C,2,75 125 150 250,4,250,150,C->A,clean_distinct,-11 -2 0,125,C,-1 -7 -5,75,B
75 149 226,75 149 222,75 149,B C,2,75 149 222 226,4,226,222,C->A,clean_distinct,-10 -7 0,149,C,-5 7 -1,75,B
75 153 202,75 153 254,75 153,B C,2,75 153 202 254,4,202,254,C->A,clean_distinct,-8 -8 -5,153,C,-5 -1 7,75,B
75 153 250,75 153 206,75 153,B C,2,75 153 206 250,4,250,206,C->A,clean_distinct,-10 -7 -2,153,C,-1 5 -7,75,B
75 85 170,75 85 150,75 85,B C,2,75 85 150 170,4,170,150,C->A,clean_distinct,-9 -2 0,85,C,-1 7 -5,75,B
75 89 178,75 89 150,75 89,B C,2,75 89 150 178,4,178,150,C->A,clean_distinct,-8 -4 -3,89,C,-1 -5 7,75,B
76 100 136,76 100 216,76 100,B C,2,76 100 136 216,4,136,216,C->A,clean_distinct,-10 0 0,100,C,-2 -6 -6,76,B
76 116 136,76 116 248,76 116,B C,2,76 116 136 248,4,136,248,C->A,clean_distinct,-8 -6 -4,116,C,-2 -6 6,76,B
76 116 232,76 116 152,76 116,B C,2,76 116 152 232,4,232,152,C->A,clean_distinct,-8 -6 -4,116,C,-6 6 -2,76,B
76 164 232,76 164 248,76 164,B C,2,76 164 232 248,4,232,248,C->A,clean_distinct,-8 -8 -6,164,C,-6 2 6,76,B
77 101 170,77 101 186,77 101,B C,2,77 101 170 186,4,170,186,C->A,clean_distinct,-9 -4 -2,101,C,-4 5 6,77,B
77 109 148,77 109 224,77 109,B C,2,77 109 148 224,4,148,224,C->A,clean_distinct,-8 -6 -3,109,C,-4 6 5,77,B
77 109 178,77 109 194,77 109,B C,2,77 109 178 194,4,178,194,C->A,clean_distinct,-10 -3 0,109,C,-2 8 -3,77,B
77 109 226,77 109 146,77 109,B C,2,77 109 146 226,4,226,146,C->A,clean_distinct,-8 -6 -3,109,C,-4 5 -6,77,B
77 113 164,77 113 216,77 113,B C,2,77 113 164 216,4,164,216,C->A,clean_distinct,-10 -3 -2,113,C,-4 5 6,77,B
77 117 164,77 117 224,77 117,B C,2,77 117 164 224,4,164,224,C->A,clean_distinct,-10 -4 -1,117,C,-2 8 3,77,B
77 117 202,77 117 186,77 117,B C,2,77 117 186 202,4,202,186,C->A,clean_distinct,-10 -4 -1,117,C,-3 8 2,77,B
77 125 170,77 125 234,77 125,B C,2,77 125 170 234,4,170,234,C->A,clean_distinct,-11 -2 0,125,C,-2 3 -8,77,B
77 137 212,77 137 216,77 137,B C,2,77 137 212 216,4,212,216,C->A,clean_distinct,-11 -4 0,137,C,-3 8 -2,77,B
77 145 226,77 145 218,77 145,B C,2,77 145 218 226,4,226,218,C->A,clean_distinct,-10 -6 -3,145,C,-5 6 4,77,B
77 145 250,77 145 194,77 145,B C,2,77 145 194 250,4,250,194,C->A,clean_distinct,-10 -6 -3,145,C,-2 -3 8,77,B
77 153 212,77 153 248,77 153,B C,2,77 153 212 248,4,212,248,C->A,clean_distinct,-11 -4 -4,153,C,-3 -2 8,77,B
77 153 226,77 153 234,77 153,B C,2,77 153 226 234,4,226,234,C->A,clean_distinct,-11 -4 -4,153,C,-2 -3 8,77,B
77 153 244,77 153 216,77 153,B C,2,77 153 216 244,4,244,216,C->A,clean_distinct,-11 -4 -4,153,C,-3 2 8,77,B
77 157 250,77 157 218,77 157,B C,2,77 157 218 250,4,250,218,C->A,clean_distinct,-12 -3 -2,157,C,-3 8 2,77,B
77 169 244,77 169 248,77 169,B C,2,77 169 244 248,4,244,248,C->A,clean_distinct,-12 -4 -3,169,C,-2 8 -3,77,B
77 85 178,77 85 146,77 85,B C,2,77 85 146 178,4,178,146,C->A,clean_distinct,-7 -6 0,85,C,-4 6 -5,77,B
77 89 164,77 89 168,77 89,B C,2,77 89 164 168,4,164,168,C->A,clean_distinct,-8 -5 0,89,C,-2 3 -8,77,B
77 89 180,77 89 152,77 89,B C,2,77 89 152 180,4,180,152,C->A,clean_distinct,-9 -2 -2,89,C,-3 2 8,77,B
77 97 202,77 97 146,77 97,B C,2,77 97 146 202,4,202,146,C->A,clean_distinct,-9 -4 0,97,C,-2 8 -3,77,B
80 138 202,80 138 234,80 138,C B,2,80 138 202 234,4,202,234,C->A,clean_distinct,-11 -4 -1,138,B,0 -4 8,80,C
80 154 250,80 154 218,80 154,C B,2,80 154 218 250,4,250,218,C->A,clean_distinct,-9 -8 -3,154,B,0 -4 8,80,C
81 101 148,81 101 216,81 101,B C,2,81 101 148 216,4,148,216,C->A,clean_distinct,-8 -6 -1,101,C,-4 8 1,81,B
81 101 170,81 101 194,81 101,B C,2,81 101 170 194,4,170,194,C->A,clean_distinct,-10 -1 0,101,C,-1 4 -8,81,B
81 101 178,81 101 186,81 101,B C,2,81 101 178 186,4,178,186,C->A,clean_distinct,-10 -1 0,101,C,-1 8 -4,81,B
81 101 212,81 101 152,81 101,B C,2,81 101 152 212,4,212,152,C->A,clean_distinct,-9 -4 -2,101,C,-3 6 -6,81,B
81 109 164,81 109 216,81 109,B C,2,81 109 164 216,4,164,216,C->A,clean_distinct,-8 -6 -3,109,C,-4 4 7,81,B
81 113 202,81 113 186,81 113,B C,2,81 113 186 202,4,202,186,C->A,clean_distinct,-8 -7 0,113,C,-4 4 -7,81,B
81 117 148,81 117 248,81 117,B C,2,81 117 148 248,4,148,248,C->A,clean_distinct,-8 -7 -2,117,C,-4 7 4,81,B
81 117 178,81 117 218,81 117,B C,2,81 117 178 218,4,178,218,C->A,clean_distinct,-8 -7 -2,117,C,-4 4 7,81,B
81 117 180,81 117 216,81 117,B C,2,81 117 180 216,4,180,216,C->A,clean_distinct,-10 -4 -1,117,C,-4 8 -1,81,B
81 117 202,81 117 194,81 117,B C,2,81 117 194 202,4,202,194,C->A,clean_distinct,-10 -4 -1,117,C,-1 4 -8,81,B
81 117 244,81 117 152,81 117,B C,2,81 117 152 244,4,244,152,C->A,clean_distinct,-8 -7 -2,117,C,-4 -1 8,81,B
81 117 250,81 117 146,81 117,B C,2,81 117 146 250,4,250,146,C->A,clean_distinct,-10 -4 -1,117,C,-1 8 4,81,B
81 125 164,81 125 248,81 125,B C,2,81 125 164 248,4,164,248,C->A,clean_distinct,-11 -2 0,125,C,-3 6 -6,81,B
81 125 178,81 125 234,81 125,B C,2,81 125 178 234,4,178,234,C->A,clean_distinct,-8 -6 -5,125,C,-4 1 8,81,B
81 125 226,81 125 186,81 125,B C,2,81 125 186 226,4,226,186,C->A,clean_distinct,-10 -5 0,125,C,-1 4 -8,81,B
81 125 244,81 125 168,81 125,B C,2,81 125 168 244,4,244,168,C->A,clean_distinct,-11 -2 0,125,C,-1 -4 -8,81,B
81 137 250,81 137 186,81 137,B C,2,81 137 186 250,4,250,186,C->A,clean_distinct,-11 -4 0,137,C,-4 7 -4,81,B
81 149 212,81 149 248,81 149,B C,2,81 149 212 248,4,212,248,C->A,clean_distinct,-12 -2 -1,149,C,0 0 -9,81,B
81 149 244,81 149 216,81 149,B C,2,81 149 216 244,4,244,216,C->A,clean_distinct,-9 -8 -2,149,C,-1 4 -8,81,B
81 153 244,81 153 224,81 153,B C,2,81 153 224 244,4,244,224,C->A,clean_distinct,-11 -4 -4,153,C,-1 -4 8,81,B
81 153 250,81 153 218,81 153,B C,2,81 153 218 250,4,250,218,C->A,clean_distinct,-11 -4 -4,153,C,-4 1 8,81,B
81 85 164,81 85 168,81 85,B C,2,81 85 164 168,4,164,168,C->A,clean_distinct,-9 -2 0,85,C,-1 4 -8,81,B
81 85 180,81 85 152,81 85,B C,2,81 85 152 180,4,180,152,C->A,clean_distinct,-9 -2 0,85,C,-1 8 -4,81,B
81 97 170,81 97 186,81 97,B C,2,81 97 170 186,4,170,186,C->A,clean_distinct,-9 -4 0,97,C,-4 8 -1,81,B
82 110 130,82 110 254,82 110,C B,2,82 110 130 254,4,130,254,C->A,clean_distinct,-10 -3 -1,110,B,-3 -3 8,82,C
82 110 136,82 110 248,82 110,C B,2,82 110 136 248,4,136,248,C->A,clean_distinct,-10 -3 -1,110,B,0 -9 -1,82,C
82 110 178,82 110 206,82 110,C B,2,82 110 178 206,4,178,206,C->A,clean_distinct,-9 -5 -2,110,B,-3 8 -3,82,C
82 110 226,82 110 158,82 110,C B,2,82 110 158 226,4,226,158,C->A,clean_distinct,-10 -3 -1,110,B,-1 9 0,82,C
82 110 250,82 110 134,82 110,C B,2,82 110 134 250,4,250,134,C->A,clean_distinct,-10 -3 -1,110,B,-3 3 -8,82,C
82 94 136,82 94 216,82 94,C B,2,82 94 136 216,4,136,216,C->A,clean_distinct,-9 -3 -2,94,B,-3 -3 8,82,C
82 94 170,82 94 182,82 94,C B,2,82 94 170 182,4,170,182,C->A,clean_distinct,-9 -3 -2,94,B,-3 8 3,82,C
83 109 178,83 109 206,83 109,B C,2,83 109 178 206,4,178,206,C->A,clean_distinct,-10 -3 0,109,C,-1 1 -9,83,B
83 109 226,83 109 158,83 109,B C,2,83 109 158 226,4,226,158,C->A,clean_distinct,-10 -3 0,109,C,-1 9 -1,83,B
83 109 250,83 109 134,83 109,B C,2,83 109 134 250,4,250,134,C->A,clean_distinct,-10 -3 0,109,C,-5 7 -3,83,B
83 117 250,83 117 150,83 117,B C,2,83 117 150 250,4,250,150,C->A,clean_distinct,-10 -4 -1,117,C,-5 7 -3,83,B
83 145 202,83 145 254,83 145,B C,2,83 145 202 254,4,202,254,C->A,clean_distinct,-12 -1 0,145,C,-1 -1 -9,83,B
83 145 250,83 145 206,83 145,B C,2,83 145 206 250,4,250,206,C->A,clean_distinct,-12 -1 0,145,C,-1 1 -9,83,B
83 153 250,83 153 222,83 153,B C,2,83 153 222 250,4,250,222,C->A,clean_distinct,-10 -7 -2,153,C,-5 7 -3,83,B
83 157 226,83 157 254,83 157,B C,2,83 157 226 254,4,226,254,C->A,clean_distinct,-12 -3 -2,157,C,-3 5 7,83,B
83 169 250,83 169 254,83 169,B C,2,83 169 250 254,4,250,254,C->A,clean_distinct,-12 -5 0,169,C,-3 7 -5,83,B
83 85 130,83 85 206,83 85,B C,2,83 85 130 206,4,130,206,C->A,clean_distinct,-7 -6 0,85,C,-7 5 -3,83,B
83 85 202,83 85 134,83 85,B C,2,83 85 134 202,4,202,134,C->A,clean_distinct,-9 -2 0,85,C,-3 5 -7,83,B
83 97 178,83 97 182,83 97,B C,2,83 97 178 182,4,178,182,C->A,clean_distinct,-9 -4 0,97,C,-3 7 -5,83,B
83 97 226,83 97 134,83 97,B C,2,83 97 134 226,4,226,134,C->A,clean_distinct,-7 -5 -3,83,B,-5 6 -6,97,C
84 116 232,84 116 168,84 116,B C,2,84 116 168 232,4,232,168,C->A,clean_distinct,-8 -6 -4,116,C,-2 8 -4,84,B
84 90 202,84 90 146,84 90,B C,2,84 90 146 202,4,202,146,C->A,clean_distinct,-8 -5 -1,90,C,-4 2 8,84,B
85 105 164,85 105 216,85 105,C B,2,85 105 164 216,4,164,216,C->A,clean_distinct,-10 -2 -1,105,B,0 -2 -9,85,C
85 105 212,85 105 168,85 105,C B,2,85 105 168 212,4,212,168,C->A,clean_distinct,-10 -2 -1,105,B,-2 0 9,85,C
85 107 130,85 107 254,85 107,C B,2,85 107 130 254,4,130,254,C->A,clean_distinct,-7 -7 -3,107,B,-7 0 6,85,C
85 107 178,85 107 206,85 107,C B,2,85 107 178 206,4,178,206,C->A,clean_distinct,-7 -7 -3,107,B,-7 6 0,85,C
85 107 250,85 107 134,85 107,C B,2,85 107 134 250,4,250,134,C->A,clean_distinct,-9 -5 -1,107,B,0 -7 6,85,C
85 129 212,85 129 216,85 129,C B,2,85 129 212 216,4,212,216,C->A,clean_distinct,-8 -7 -4,129,B,-6 7 0,85,C
85 131 178,85 131 254,85 131,C B,2,85 131 178 254,4,178,254,C->A,clean_distinct,-9 -5 -5,131,B,-6 0 7,85,C
85 131 226,85 131 206,85 131,C B,2,85 131 206 226,4,226,206,C->A,clean_distinct,-11 -3 -1,131,B,-2 9 0,85,C
85 133 202,85 133 234,85 133,C B,2,85 133 202 234,4,202,234,C->A,clean_distinct,-9 -6 -4,133,B,0 -6 7,85,C
85 155 226,85 155 254,85 155,C B,2,85 155 226 254,4,226,254,C->A,clean_distinct,-9 -7 -5,155,B,0 -6 7,85,C
85 161 244,85 161 248,85 161,C B,2,85 161 244 248,4,244,248,C->A,clean_distinct,-12 -4 -1,161,B,0 -2 9,85,C
85 91 170,85 91 182,85 91,C B,2,85 91 170 182,4,170,182,C->A,clean_distinct,-9 -3 -1,91,B,0 -2 9,85,C
88 136 232,88 136 216,88 136,B C,2,88 136 216 232,4,232,216,C->A,clean_distinct,-10 -6 0,136,C,-4 6 -6,88,B
88 90 170,88 90 186,88 90,B C,2,88 90 170 186,4,170,186,C->A,clean_distinct,-8 -5 -1,90,C,-4 6 6,88,B
89 105 164,89 105 224,89 105,C B,2,89 105 164 224,4,164,224,C->A,clean_distinct,-10 -2 -1,105,B,-2 -2 9,89,C
89 105 170,89 105 218,89 105,C B,2,89 105 170 218,4,170,218,C->A,clean_distinct,-10 -2 -1,105,B,-2 7 -6,89,C
89 105 202,89 105 186,89 105,C B,2,89 105 186 202,4,202,186,C->A,clean_distinct,-10 -2 -1,105,B,-2 9 -2,89,C
89 107 170,89 107 222,89 107,C B,2,89 107 170 222,4,170,222,C->A,clean_distinct,-9 -5 -1,107,B,-4 3 8,89,C
89 115 202,89 115 206,89 115,C B,2,89 115 202 206,4,202,206,C->A,clean_distinct,-9 -5 -3,115,B,-3 8 -4,89,C
89 115 250,89 115 158,89 115,C B,2,89 115 158 250,4,250,158,C->A,clean_distinct,-9 -5 -3,115,B,-6 2 7,89,C
89 121 202,89 121 218,89 121,C B,2,89 121 202 218,4,202,218,C->A,clean_distinct,-9 -6 -2,121,B,-2 6 -7,89,C
89 121 226,89 121 194,89 121,C B,2,89 121 194 226,4,226,194,C->A,clean_distinct,-9 -6 -2,121,B,-6 7 2,89,C
89 123 170,89 123 254,89 123,C B,2,89 123 170 254,4,170,254,C->A,clean_distinct,-11 -1 -1,123,B,-3 4 8,89,C
89 123 202,89 123 222,89 123,C B,2,89 123 202 222,4,202,222,C->A,clean_distinct,-8 -5 0,89,C,-5 7 -7,123,B
89 129 202,89 129 234,89 129,C B,2,89 129 202 234,4,202,234,C->A,clean_distinct,-11 -2 -2,129,B,-2 -2 9,89,C
89 129 212,89 129 224,89 129,C B,2,89 129 212 224,4,212,224,C->A,clean_distinct,-10 -5 -2,129,B,-2 7 -6,89,C
89 129 250,89 129 186,89 129,C B,2,89 129 186 250,4,250,186,C->A,clean_distinct,-8 -8 -1,129,B,-4 3 -8,89,C
89 133 226,89 133 218,89 133,C B,2,89 133 218 226,4,226,218,C->A,clean_distinct,-9 -6 -4,133,B,0 -5 8,89,C
